row_id,raw_json
10616,"{""overall_sentiment"": ""Positive""}"
676,"{""overall_sentiment"": ""Negative""}"
13805,"{""overall_sentiment"": ""Positive""}"
11318,"{""overall_sentiment"": ""Positive""}"
6851,"{""overall_sentiment"": ""Negative""}"
12225,"{""overall_sentiment"": ""Neutral""}"
6873,"{""overall_sentiment"": ""Positive""}"
10914,"{""overall_sentiment"": ""Negative""}"
274,"{""overall_sentiment"": ""Negative""}"
4820,"{""overall_sentiment"": ""Negative""}"
13964,"{""overall_sentiment"": ""Neutral""}"
12262,"{""overall_sentiment"": ""Positive""}"
2577,"{""overall_sentiment"": ""Negative""}"
6580,"{""overall_sentiment"": ""Positive""}"
13740,"{""overall_sentiment"": ""Positive""}"
1452,"{""overall_sentiment"": ""Negative""}"
14115,"{""overall_sentiment"": ""Neutral""}"
8358,"{""overall_sentiment"": ""Negative""}"
2243,"{""overall_sentiment"": ""Negative""}"
9925,"{""overall_sentiment"": ""Negative""}"
14095,"{""overall_sentiment"": ""Positive""}"
13616,"{""overall_sentiment"": ""Positive""}"
665,"{""overall_sentiment"": ""Negative""}"
10743,"{""overall_sentiment"": ""Negative""}"
7977,"{""overall_sentiment"": ""Negative""}"
1392,"{""overall_sentiment"": ""Negative""}"
7034,"{""overall_sentiment"": ""Negative""}"
6777,"{""overall_sentiment"": ""Positive""}"
1915,"{""overall_sentiment"": ""Negative""}"
3820,"{""overall_sentiment"": ""Negative""}"
6628,"{""overall_sentiment"": ""Neutral""}"
1699,"{""overall_sentiment"": ""Negative""}"
3480,"{""overall_sentiment"": ""Positive""}"
10322,"{""overall_sentiment"": ""Positive""}"
2264,"{""overall_sentiment"": ""Positive""}"
8876,"{""overall_sentiment"": ""Negative""}"
11047,"{""overall_sentiment"": ""Positive""}"
2612,"{""overall_sentiment"": ""Negative""}"
2391,"{""overall_sentiment"": ""Negative""}"
9432,"{""overall_sentiment"": ""Negative""}"
9781,"{""overall_sentiment"": ""Positive""}"
8337,"{""overall_sentiment"": ""Negative""}"
1663,"{""overall_sentiment"": ""Negative""}"
7686,"{""overall_sentiment"": ""Negative""}"
6751,"{""overall_sentiment"": ""Neutral""}"
10019,"{""overall_sentiment"": ""Positive""}"
6436,"{""overall_sentiment"": ""Positive""}"
7546,"{""overall_sentiment"": ""Positive""}"
4568,"{""overall_sentiment"": ""Negative""}"
4403,"{""overall_sentiment"": ""Negative""}"
10850,"{""overall_sentiment"": ""Negative""}"
5345,"{""overall_sentiment"": ""Positive""}"
6123,"{""overall_sentiment"": ""Neutral""}"
3555,"{""overall_sentiment"": ""Positive""}"
2113,"{""overall_sentiment"": ""Neutral""}"
5087,"{""overall_sentiment"": ""Positive""}"
8127,"{""overall_sentiment"": ""Negative""}"
2340,"{""overall_sentiment"": ""Negative""}"
12917,"{""overall_sentiment"": ""Positive""}"
5851,"{""overall_sentiment"": ""Positive""}"
378,"{""overall_sentiment"": ""Negative""}"
13637,"{""overall_sentiment"": ""Positive""}"
12761,"{""overall_sentiment"": ""Positive""}"
7509,"{""overall_sentiment"": ""Positive""}"
2658,"{""overall_sentiment"": ""Negative""}"
10627,"{""overall_sentiment"": ""Positive""}"
14234,"{""overall_sentiment"": ""Positive""}"
13492,"{""overall_sentiment"": ""Negative""}"
10396,"{""overall_sentiment"": ""Negative""}"
9184,"{""overall_sentiment"": ""Negative""}"
13322,"{""overall_sentiment"": ""Negative""}"
6328,"{""overall_sentiment"": ""Negative""}"
10339,"{""overall_sentiment"": ""Negative""}"
7717,"{""overall_sentiment"": ""Negative""}"
7289,"{""overall_sentiment"": ""Positive""}"
3581,"{""overall_sentiment"": ""Negative""}"
3483,"{""overall_sentiment"": ""Negative""}"
5354,"{""overall_sentiment"": ""Negative""}"
10851,"{""overall_sentiment"": ""Negative""}"
6287,"{""overall_sentiment"": ""Negative""}"
5359,"{""overall_sentiment"": ""Positive""}"
8929,"{""overall_sentiment"": ""Negative""}"
668,"{""overall_sentiment"": ""Negative""}"
10498,"{""overall_sentiment"": ""Negative""}"
11111,"{""overall_sentiment"": ""Negative""}"
2930,"{""overall_sentiment"": ""Negative""}"
5067,"{""overall_sentiment"": ""Negative""}"
9319,"{""overall_sentiment"": ""Negative""}"
267,"{""overall_sentiment"": ""Negative""}"
3953,"{""overall_sentiment"": ""Neutral""}"
14160,"{""overall_sentiment"": ""Positive""}"
13732,"{""overall_sentiment"": ""Negative""}"
2546,"{""overall_sentiment"": ""Negative""}"
14466,"{""overall_sentiment"": ""Neutral""}"
8424,"{""overall_sentiment"": ""Negative""}"
1221,"{""overall_sentiment"": ""Negative""}"
1831,"{""overall_sentiment"": ""Negative""}"
13700,"{""overall_sentiment"": ""Positive""}"
13263,"{""overall_sentiment"": ""Positive""}"
3977,"{""overall_sentiment"": ""Negative""}"
184,"{""overall_sentiment"": ""Negative""}"
3323,"{""overall_sentiment"": ""Neutral""}"
